post_uri,reply_uri,reply_author,reply_text,reply_createdAt
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcyezauhnc2v,at://did:plc:jclhgbeyxsfjvyexpddyt74h/app.bsky.feed.post/3lcyyfffy2c2z,did:plc:jclhgbeyxsfjvyexpddyt74h,Touché,2024-12-11T05:08:30.806Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcyezauhnc2v,at://did:plc:idy65wwnplp3m3nghdlg5omp/app.bsky.feed.post/3lcyfd22cv72e,did:plc:idy65wwnplp3m3nghdlg5omp,"No, she's gone back into her 4 yr hibernation period.",2024-12-10T23:27:10.685Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcyezauhnc2v,at://did:plc:hqpzsebqgyij2dhewpx5cuf6/app.bsky.feed.post/3lcyfmkvju22f,did:plc:hqpzsebqgyij2dhewpx5cuf6,She will in about three years.,2024-12-10T23:32:30.345Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcyezauhnc2v,at://did:plc:gqzkixiqlcbp4ici7a2jpbu5/app.bsky.feed.post/3ld277llevk2q,did:plc:gqzkixiqlcbp4ici7a2jpbu5,"Nah, I'm more interested in Gary ""What's an Aleppo?"" Johnson's take.",2024-12-11T16:43:11.879Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcyezauhnc2v,at://did:plc:ghvqwlfb4yo3rnfu2rraw4xb/app.bsky.feed.post/3lczudsnbql2h,did:plc:ghvqwlfb4yo3rnfu2rraw4xb,Crickets,2024-12-11T13:28:42.338Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcyezauhnc2v,at://did:plc:ftnwwthswqqcq7gow6vlrtvy/app.bsky.feed.post/3lcyfwai5l224,did:plc:ftnwwthswqqcq7gow6vlrtvy,"Is it 2028 already?

Damn, that 2nd Trump term just *flew* by",2024-12-10T23:37:54.964Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcyezauhnc2v,at://did:plc:f7ntzrrgzxet6r67ui4skthl/app.bsky.feed.post/3lcygkpm5a227,did:plc:f7ntzrrgzxet6r67ui4skthl,Didn't she climb back under the rock she stays under between elections?,2024-12-10T23:49:21.913Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcyezauhnc2v,at://did:plc:ec2tgfya22td7gggp6zk5j7n/app.bsky.feed.post/3lcz5zrjsgs2g,did:plc:ec2tgfya22td7gggp6zk5j7n,Is her captor the same as JD's?,2024-12-11T06:49:23.312Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcyezauhnc2v,at://did:plc:dxuwb5wlbaexfsyl4qujgvlq/app.bsky.feed.post/3lcyf76k64c2x,did:plc:dxuwb5wlbaexfsyl4qujgvlq,Jill Stein?  That cicada?,2024-12-10T23:25:01.182Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcyezauhnc2v,at://did:plc:cjmidgyulqkang3urb36kuin/app.bsky.feed.post/3lcyqlkohnk27,did:plc:cjmidgyulqkang3urb36kuin,She's still sobbing in the corner.,2024-12-11T02:48:47.719Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcyezauhnc2v,at://did:plc:cfprirakohmlvd3pibszjvjl/app.bsky.feed.post/3lcyfhjjbyk2x,did:plc:cfprirakohmlvd3pibszjvjl,"You'll have to wait awhile.  She crawled back under the rock from which she came to run for president.  You won't hear anything until the next presidential election, if there is one.",2024-12-10T23:29:41.121Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcyezauhnc2v,at://did:plc:c3qzloprutmmesjejdvflcxh/app.bsky.feed.post/3lcyfjovlsc2y,did:plc:c3qzloprutmmesjejdvflcxh,who?,2024-12-10T23:30:53.878Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcyezauhnc2v,at://did:plc:barcm2zazpzknepf5yzflfm6/app.bsky.feed.post/3ld3m2q32n22z,did:plc:barcm2zazpzknepf5yzflfm6,"Isra*l: Occupies Golan Heights, West Bank, and Gaza Strip

Turkiyë: Occupies Syria, Works with Isr*el in Syria 

Catholic Church: Supported Vietnam War, Took over Slovakia and Poland, and now wants Ukraine at any cost

The world and U.N.: RUSSIA WANTS TO EXPAND!",2024-12-12T06:05:47.195Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcyezauhnc2v,at://did:plc:anoqmgkphn2cuwgoezj7uux3/app.bsky.feed.post/3lcykz4iwu222,did:plc:anoqmgkphn2cuwgoezj7uux3, Didn’t third-party candidates cost a couple of Senate seats? At least one. As far as Jill Stein goes the only thing I think about her is at the table with Michael Flynn and Vladimir Putin at the RT gala. She’s not green.,2024-12-11T01:09:00.168Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcyezauhnc2v,at://did:plc:aghabl7t2x2rpdqnrvcotcmx/app.bsky.feed.post/3lcyf2usm4k2l,did:plc:aghabl7t2x2rpdqnrvcotcmx,Does anyone care?,2024-12-10T23:22:36.755Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcyezauhnc2v,at://did:plc:7saun7p7sne34kh576cryg25/app.bsky.feed.post/3lcyfso3d3k26,did:plc:7saun7p7sne34kh576cryg25,hasn't she gone back into her hidey hole until the next presidential election?,2024-12-10T23:35:55.007Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcyezauhnc2v,at://did:plc:7qmm65blq3foknk4duukgmeo/app.bsky.feed.post/3lcyg5xm5ba2k,did:plc:7qmm65blq3foknk4duukgmeo,Jill who?,2024-12-10T23:42:14.094Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcyezauhnc2v,at://did:plc:73ek2skxh6ka4jyakzgjzvge/app.bsky.feed.post/3lcyhudmmms2l,did:plc:73ek2skxh6ka4jyakzgjzvge,"Not to worry
Wherever any Democrat with the slightest sympathy for environmental concerns has a narrow lead over an industrialist Republican, Jill Stein and the American Greenhouse Party will be there to help poison the water and pollute the air",2024-12-11T00:12:38.632Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcyezauhnc2v,at://did:plc:72pjb2xllodbi33ofw22udfq/app.bsky.feed.post/3lcylipqjm22d,did:plc:72pjb2xllodbi33ofw22udfq,Waiting like...,2024-12-11T01:17:43.656Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcyezauhnc2v,at://did:plc:6ovfvbsz334bov5os4iyudpz/app.bsky.feed.post/3lcyf4ckfw226,did:plc:6ovfvbsz334bov5os4iyudpz,"Jill Stein is the Leap Year of ""politicians."" We'll be hearing from her again in four years.",2024-12-10T23:23:24.721Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcyezauhnc2v,at://did:plc:6izleuoxtm27b6ct3xcuo4dy/app.bsky.feed.post/3lczmuonnys24,did:plc:6izleuoxtm27b6ct3xcuo4dy,Not yet. Check back in four years. That’s when she’ll have her new instructions. EVERY. FOUR. YEARS.,2024-12-11T11:14:58.647Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcyezauhnc2v,at://did:plc:5kilid7bgy376pt4iev2ikoc/app.bsky.feed.post/3ldefnup2a22y,did:plc:5kilid7bgy376pt4iev2ikoc,"What do you want her to say?  There are positives and negatives, just like any move the deep state makes in that region.  I'm happy for the families that have been reunited with their loved ones and for many refugees  returning home.  But I  Israel's land grab, and I don't trust the CIA/Al Qaeda duo",2024-12-15T18:05:11.033Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcyezauhnc2v,at://did:plc:4vnw7jn7vmwl3pr3yhkd42cq/app.bsky.feed.post/3lcyhyipcx22k,did:plc:4vnw7jn7vmwl3pr3yhkd42cq,,2024-12-11T00:14:58.180Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcyezauhnc2v,at://did:plc:4un5drks3hbilem6dy3stgi5/app.bsky.feed.post/3lcyfklede22b,did:plc:4un5drks3hbilem6dy3stgi5,"She’s trying to find out if she can do any fundraising off of the story. If not, we won’t hear from her.",2024-12-10T23:31:23.721Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcyezauhnc2v,at://did:plc:45i6oqxfy2wrnc5qrv7x2eak/app.bsky.feed.post/3lcyfhcsd4324,did:plc:45i6oqxfy2wrnc5qrv7x2eak,She could be the new US Ambassador. Let’s see.,2024-12-10T23:29:34.079Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcyezauhnc2v,at://did:plc:3qkg6kzpdpvhaz2uoeifexzf/app.bsky.feed.post/3lcyf7am5gs2c,did:plc:3qkg6kzpdpvhaz2uoeifexzf,She said she's going to meet assad at the Kremlin later and catch up on how best to serve P-dawg in the zany times ahead.,2024-12-10T23:25:03.343Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcyezauhnc2v,at://did:plc:37nmoq56mrupgs5x6le27zjp/app.bsky.feed.post/3lcypwmcax22v,did:plc:37nmoq56mrupgs5x6le27zjp,Who?,2024-12-11T02:37:04.773Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcyezauhnc2v,at://did:plc:27liz4zrbm3ee7pdtjms6jhz/app.bsky.feed.post/3lcyfbs4q2c26,did:plc:27liz4zrbm3ee7pdtjms6jhz,Jill who?,2024-12-10T23:26:28.821Z
at://did:plc:4jzjwkjkluizx6j5lpbf6ezp/app.bsky.feed.post/3lcydz6m4222u,at://did:plc:mit3qtwmu2gici6zwcg2v4v3/app.bsky.feed.post/3lcyi6um6ts2g,did:plc:mit3qtwmu2gici6zwcg2v4v3,I mean yeah. Technically I was shocked to hear that... considering I follow her and read her posts.,2024-12-11T00:18:31.987Z
at://did:plc:7in76owfu7q6iwbcjmitf6xf/app.bsky.feed.post/3lcydvjfz4c2i,at://did:plc:av3hvk4p4xcayccca2i5pmbn/app.bsky.feed.post/3lcye5nuhb22x,did:plc:av3hvk4p4xcayccca2i5pmbn,There's no shortage of new parties. Don't like one? Help build another. They won't magic themselves into viability.,2024-12-10T23:06:16.396Z
at://did:plc:xjc64v5z7b6vmqs27q3o6cig/app.bsky.feed.post/3lcyd5vhbls2v,at://did:plc:h5pfsdnvuczkdwuu54kamnek/app.bsky.feed.post/3lcyd7hbfcs2v,did:plc:h5pfsdnvuczkdwuu54kamnek,"Yeah we've moved on from Medicare for All, nationalize the whole damn thing",2024-12-10T22:49:22.848Z
at://did:plc:3vigezizqzde4rpabf5bgqrz/app.bsky.feed.post/3lcycio7jnk2s,at://did:plc:dzbh3bnwqd5o5jv47myu2geq/app.bsky.feed.post/3lcydc33t7c2t,did:plc:dzbh3bnwqd5o5jv47myu2geq,It was never a secret where trump stands. Do you think people are entitled to vote for politicians who are aligned with their interests?,2024-12-10T22:50:50.745Z
at://did:plc:4peqbl5zq2cnhanlfcojvtwk/app.bsky.feed.post/3lcy7fwqpvs2z,at://did:plc:yfylkbldlg7cw3rhd2tjizbk/app.bsky.feed.post/3lcy7np4xec2a,did:plc:yfylkbldlg7cw3rhd2tjizbk,You're probably not wrong lol,2024-12-10T21:45:45.886Z
at://did:plc:66ste27xf57yp5w25vqcw4vo/app.bsky.feed.post/3lcy6spr4k22v,at://did:plc:esk4zac474e6cjgqjxgeto7w/app.bsky.feed.post/3lcycmrejec2c,did:plc:esk4zac474e6cjgqjxgeto7w,"I did blame them and DNC.
Doesn't change the fact that a vote for a third party that can never win or not voting is a vote for whoever is the worst candidate. Not just Trump. It's the way our system is right now, and it's wrong. To change we have to get to the place to change it. That's the reality.",2024-12-10T22:38:55.902Z
at://did:plc:66ste27xf57yp5w25vqcw4vo/app.bsky.feed.post/3lcy3o7bspk2v,at://did:plc:7qm7vwo2wguib2abtoujgmmx/app.bsky.feed.post/3lcyzdyx6wc2f,did:plc:7qm7vwo2wguib2abtoujgmmx,It’s so disappointing. She was the candidate in the ballot that fit best with his views and mine. I was proud to vote for her.,2024-12-11T05:25:37.926Z
at://did:plc:mskfvyva2ls4526r3hie5olx/app.bsky.feed.post/3lcy2pxaaic2b,at://did:plc:iikjmlblpdkivlnwxssrglej/app.bsky.feed.post/3lcycd2cyo22d,did:plc:iikjmlblpdkivlnwxssrglej,"I had a Stein-stand in get angry at me for simply asking her on IG “will you disappear again like you always do, or will you help the Greens build up between November 2024 and the next presidential election cycle?”",2024-12-10T22:33:29.744Z
at://did:plc:47qhn2n4i5e27stzfwax26jj/app.bsky.feed.post/3lcxyta3xwk2k,at://did:plc:jaqr2ph576dxxzwh33ixqj7w/app.bsky.feed.post/3lcxyuhxmak2o,did:plc:jaqr2ph576dxxzwh33ixqj7w,Can you please NOT use AI art to generate it?,2024-12-10T19:44:17.058Z
at://did:plc:47qhn2n4i5e27stzfwax26jj/app.bsky.feed.post/3lcxyta3xwk2k,at://did:plc:bnsfsjwccphyde57xtas22kq/app.bsky.feed.post/3ld4uocmrik2d,did:plc:bnsfsjwccphyde57xtas22kq,"ok, but who wants her to be found?",2024-12-12T18:12:33.856Z
at://did:plc:47qhn2n4i5e27stzfwax26jj/app.bsky.feed.post/3lcxyta3xwk2k,at://did:plc:3bpjmxerbyuyouzg6igavqce/app.bsky.feed.post/3ld4uuvg52k2y,did:plc:3bpjmxerbyuyouzg6igavqce,I feel like such an idiot for getting fooled by her twice. It’s almost like someone should come up with a very well known and repeated figure of speech or idiom related to the topic of not learning your lesson the first time.  😣,2024-12-12T18:16:14.890Z
at://did:plc:47qhn2n4i5e27stzfwax26jj/app.bsky.feed.post/3lcxyta3xwk2k,at://did:plc:2na5knagdd4tee5lzvwlwcl4/app.bsky.feed.post/3ld4uuxc2zk22,did:plc:2na5knagdd4tee5lzvwlwcl4,please don't use AI art for your shitposts - or anything else for that matter,2024-12-12T18:16:16.855Z
at://did:plc:4juv7omj5kgu2qhj635ytsyo/app.bsky.feed.post/3lcxy2n7rdc26,at://did:plc:fjk3ulow4s6gfbqfxwij3q3d/app.bsky.feed.post/3lcy6nqt2n22a,did:plc:fjk3ulow4s6gfbqfxwij3q3d,"Nobody is  assuming anything. You jumped on the thread, rhetorically and hostilely asking why anyone should care about Jill Stein sudden and predictable vanishing. She's pretty topical to Americans as she just ran for US president AND she  is an Assad apologist.",2024-12-10T21:27:53.916Z
at://did:plc:gi3j33zx7eqro3k6kvxezeya/app.bsky.feed.post/3lcxwpzo7vc2a,at://did:plc:ynaoue6unjbjxf7jjrgvscte/app.bsky.feed.post/3lcxwyolclc24,did:plc:ynaoue6unjbjxf7jjrgvscte,Meu Deus ainda tão contando voto kkkkkkk,2024-12-10T19:10:50.730Z
at://did:plc:gi3j33zx7eqro3k6kvxezeya/app.bsky.feed.post/3lcxwpzo7vc2a,at://did:plc:dlx7k64jth2o6cyi2qhhr6ta/app.bsky.feed.post/3lcxwzvsjl22w,did:plc:dlx7k64jth2o6cyi2qhhr6ta,"Pouca diferença hein?
Se não tivesse a Jill e o Kennedy teria vencido. 

Por isso eu reclamo das candidaturas inúteis aqui no Brasil que tira a chance do favorito.

Aqui no Brasil tem acontegido muito concorrência no mesmo lado, pra senado, prefeitura, governo e até mesmo para presidente.",2024-12-10T19:11:31.860Z
at://did:plc:6pd5hfqsc6srnn3zsweyvwkn/app.bsky.feed.post/3lcxwptxxuc2z,at://did:plc:sji7smxyjmhyujltl6k47mi4/app.bsky.feed.post/3lcxxrhow222s,did:plc:sji7smxyjmhyujltl6k47mi4,And I assume the L is for Libertarian. Meaning someone whose voted is meaningless.,2024-12-10T19:24:42.369Z
at://did:plc:6pd5hfqsc6srnn3zsweyvwkn/app.bsky.feed.post/3lcxwptxxuc2z,at://did:plc:sji7smxyjmhyujltl6k47mi4/app.bsky.feed.post/3lcxxnovpjc2s,did:plc:sji7smxyjmhyujltl6k47mi4,Harris is the vice president. The  president is in charge not the vice president. The vice president takes a backseat to the president and he becomes the spokesman for foreign policy. This is how the pecking order works. There is no pecking order with Stein. Just chicken feathers.,2024-12-10T19:22:35.714Z
at://did:plc:6pd5hfqsc6srnn3zsweyvwkn/app.bsky.feed.post/3lcxwdvly422z,at://did:plc:sji7smxyjmhyujltl6k47mi4/app.bsky.feed.post/3lcxwmiiggk2s,did:plc:sji7smxyjmhyujltl6k47mi4,Kamala is not the spokesperson for foreign policy. Biden and experts in the Middle East have spoken up frequently. Focus on the people who have foreign policy power and expertise.,2024-12-10T19:04:01.691Z
at://did:plc:5udkwzrnkckiyjvgw22c33lh/app.bsky.feed.post/3lcxwajow2k26,at://did:plc:7rbldqac7k7zctbwo4be3uvl/app.bsky.feed.post/3lcxwcileik2a,did:plc:7rbldqac7k7zctbwo4be3uvl,That non answer was answer enough I blocked him.,2024-12-10T18:58:26.243Z
at://did:plc:jfy2yd5wbodgmletqq2hmyv6/app.bsky.feed.post/3lcxty4lr322v,at://did:plc:z263hkwg2geayqpnj7vm5zln/app.bsky.feed.post/3ldehgt7n4t2u,did:plc:z263hkwg2geayqpnj7vm5zln,Rachel has warned us since last year.,2024-12-15T18:37:01.981Z
at://did:plc:jfy2yd5wbodgmletqq2hmyv6/app.bsky.feed.post/3lcxty4lr322v,at://did:plc:ma6k7glcpkh5y2yp757usu43/app.bsky.feed.post/3lcxu5ffkik2c,did:plc:ma6k7glcpkh5y2yp757usu43,,2024-12-10T18:19:47.651Z
at://did:plc:ga2xudns6mbmy44i45gmuslr/app.bsky.feed.post/3lcxtlgm7lc2b,at://did:plc:7rbldqac7k7zctbwo4be3uvl/app.bsky.feed.post/3lcxtsjwb4c2m,did:plc:7rbldqac7k7zctbwo4be3uvl,She took her money and slunk off to wait four more years,2024-12-10T18:13:43.294Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcxt4jx3xs2o,at://did:plc:zzaxii3ha2kvcrlsbuperlvq/app.bsky.feed.post/3lcyjx4sry224,did:plc:zzaxii3ha2kvcrlsbuperlvq,😹😹😹,2024-12-11T00:49:59.640Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcxt4jx3xs2o,at://did:plc:zwhw4z3fy4zekg237aegf4bh/app.bsky.feed.post/3lcy52tcsha2e,did:plc:zwhw4z3fy4zekg237aegf4bh,She makes 5 million per year by just showing like the groundhog every 4 years.  It's brilliant and wish I had thought of it.,2024-12-10T20:59:25.253Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcxt4jx3xs2o,at://did:plc:zt5pcljtxtdh2plqsaqdqssb/app.bsky.feed.post/3lcygprwmuc26,did:plc:zt5pcljtxtdh2plqsaqdqssb,I'd hate it if someone found her.,2024-12-10T23:52:12.125Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcxt4jx3xs2o,at://did:plc:zn2y6n2opyjluhlh3n735nlu/app.bsky.feed.post/3lcyyvbxnuc2m,did:plc:zn2y6n2opyjluhlh3n735nlu,where jill stein ?,2024-12-11T05:17:24.055Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcxt4jx3xs2o,at://did:plc:zes6deswuk3gh2zeanmkaa55/app.bsky.feed.post/3lcxt6ef6qk2v,did:plc:zes6deswuk3gh2zeanmkaa55,I think she fled with Assad😝,2024-12-10T18:02:26.403Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcxt4jx3xs2o,at://did:plc:zebwr4e3osprnfqwa524twik/app.bsky.feed.post/3lcxtcumec222,did:plc:zebwr4e3osprnfqwa524twik,Can we just forget that she exists?!,2024-12-10T18:04:57.633Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcxt4jx3xs2o,at://did:plc:zbvql7bb4rgekset6sgj5qri/app.bsky.feed.post/3lcyhv45tlc2j,did:plc:zbvql7bb4rgekset6sgj5qri,"That bitch sold us out. She helped Trump win, and then she bailed on us.",2024-12-11T00:13:04.361Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcxt4jx3xs2o,at://did:plc:yuws6g76qetdispafeif224c/app.bsky.feed.post/3lcyy5g7jus24,did:plc:yuws6g76qetdispafeif224c,She’s waiting to raise up from a hibernation in time for the next general election,2024-12-11T05:04:03.207Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcxt4jx3xs2o,at://did:plc:yuupq2phnj6lv6j5obr6u5im/app.bsky.feed.post/3lcxt6n4uws2j,did:plc:yuupq2phnj6lv6j5obr6u5im,too busy counting money to appear anywhere,2024-12-10T18:02:35.568Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcxt4jx3xs2o,at://did:plc:yshozhcqvozllvrfdoghznf2/app.bsky.feed.post/3lcys3vgtgs2d,did:plc:yshozhcqvozllvrfdoghznf2,"Can we not?

Wherever she is, maybe let's start a kickstarter to keep her there. Maybe donate some of that idiot money people are sending to the good-dna murderer we can't stop showing each other?",2024-12-11T03:15:49.616Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcxt4jx3xs2o,at://did:plc:yrtxdticdkojsjcmy57whncv/app.bsky.feed.post/3lcymps6dyc2x,did:plc:yrtxdticdkojsjcmy57whncv,"Don't worry! She's be back in 2028, putin willing!",2024-12-11T01:39:34.830Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcxt4jx3xs2o,at://did:plc:ypvnx7rkyyduder2yuqc4gw5/app.bsky.feed.post/3lcy3qracn22z,did:plc:ypvnx7rkyyduder2yuqc4gw5,"She’s a cicada, only comes out every 4 years",2024-12-10T20:35:53.789Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcxt4jx3xs2o,at://did:plc:yl2zrim2slmkharvwdlts56y/app.bsky.feed.post/3lcxt6tmrbs26,did:plc:yl2zrim2slmkharvwdlts56y,You’ll see her again in 3.5 years,2024-12-10T18:02:42.379Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcxt4jx3xs2o,at://did:plc:yjpwm45en4pnul76itgeguge/app.bsky.feed.post/3lcxy4aaeik2r,did:plc:yjpwm45en4pnul76itgeguge,Moscow.,2024-12-10T19:30:43.651Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcxt4jx3xs2o,at://did:plc:yjg6z6vxfbhuadj6k7dl745s/app.bsky.feed.post/3lcypl2xkpc2g,did:plc:yjg6z6vxfbhuadj6k7dl745s,She’ll pop up in 4 years uselessly again - like the clap,2024-12-11T02:30:37.498Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcxt4jx3xs2o,at://did:plc:y5nng3txatvtefrcsy4esmjw/app.bsky.feed.post/3lcy5o6q6m22g,did:plc:y5nng3txatvtefrcsy4esmjw,"Just wait fours years, 
she’ll pop back up",2024-12-10T21:10:14.760Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcxt4jx3xs2o,at://did:plc:y35edw7kszgx4cm6mltah2bp/app.bsky.feed.post/3lcycxbyfkk2z,did:plc:y35edw7kszgx4cm6mltah2bp,Moscow,2024-12-10T22:44:48.875Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcxt4jx3xs2o,at://did:plc:y2midqnjzuvhhsjmqz4bn6bf/app.bsky.feed.post/3lcyeb2t6hc2k,did:plc:y2midqnjzuvhhsjmqz4bn6bf,"She doesn't even pretend. Immediately after the election, she's like, ""Bye bitches!"".",2024-12-10T23:08:10.649Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcxt4jx3xs2o,at://did:plc:y2jwzwl6gfpxmizrxfryr7mk/app.bsky.feed.post/3lcyjzqegmk2n,did:plc:y2jwzwl6gfpxmizrxfryr7mk,,2024-12-11T00:51:27.249Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcxt4jx3xs2o,at://did:plc:xrwzvroeez3kpdqh42r2alft/app.bsky.feed.post/3lcy4ttt6uc26,did:plc:xrwzvroeez3kpdqh42r2alft,St. Petersburg is beautiful this time of year.,2024-12-10T20:55:30.910Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcxt4jx3xs2o,at://did:plc:xrcpmojsnxa47tkubypsfblx/app.bsky.feed.post/3lcxywlpais2b,did:plc:xrcpmojsnxa47tkubypsfblx,Shhh don't conjure her up. 🤫,2024-12-10T19:45:28.088Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcxt4jx3xs2o,at://did:plc:xhbf24isclea7iqc25aiabqh/app.bsky.feed.post/3lcyhovihzs2l,did:plc:xhbf24isclea7iqc25aiabqh,She comes back every four years to ruin a presidential election. She won't be back anymore because she helped install a permanent dictator.,2024-12-11T00:09:36.042Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcxt4jx3xs2o,at://did:plc:xd7ydsnxvpkuifaqi5fos5mg/app.bsky.feed.post/3lcxwdbmagc2s,did:plc:xd7ydsnxvpkuifaqi5fos5mg,Switzerland. Checking the balance in her bank account after the Kremlin EFT,2024-12-10T18:58:52.485Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcxt4jx3xs2o,at://did:plc:xcty2hyvrilw7nnsyymewweb/app.bsky.feed.post/3lcynox5mbs2y,did:plc:xcty2hyvrilw7nnsyymewweb,Her mission as a Russian asset was to take votes away from the Democrats during elections. She's retired because the last election was held and she's no longer useful. Trump will now install a Russian-style dictatorship.,2024-12-11T01:57:00.236Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcxt4jx3xs2o,at://did:plc:xcpuhiaxasqsw6jiwrnwjiyv/app.bsky.feed.post/3lcxw4jigr22k,did:plc:xcpuhiaxasqsw6jiwrnwjiyv,"Same place she goes to hibernate every 3.5 years. 

She is not a serious candidate.",2024-12-10T18:55:05.868Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcxt4jx3xs2o,at://did:plc:xbeue4buuvurtrf3bal3c4zb/app.bsky.feed.post/3lcxxmlvnps2t,did:plc:xbeue4buuvurtrf3bal3c4zb,She went back under her rock,2024-12-10T19:21:59.011Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcxt4jx3xs2o,at://did:plc:wyr7ipdldr6w7hz6xarklfvp/app.bsky.feed.post/3lcxu4zdxms2v,did:plc:wyr7ipdldr6w7hz6xarklfvp,She’s probably cozying up to Russians,2024-12-10T18:19:35.015Z
at://did:plc:flfa7b6kgjqp3bbh223tmpjk/app.bsky.feed.post/3lcxt4jx3xs2o,at://did:plc:wwyhzti2y4xelttscw5kmbax/app.bsky.feed.post/3lcxta7c44s2s,did:plc:wwyhzti2y4xelttscw5kmbax,Moscow?,2024-12-10T18:03:28.168Z
